transaction_id,cardholder_id,timestamp,amount,merchant_category,merchant_id,merchant_name,city
TX_019592,CH_0808,2026-01-03 00:20:17,171.56,Digital Services,M_7752,SteamGames,Phoenix
TX_000725,CH_0794,2026-01-03 00:27:26,152.56,Gas/Travel,M_0100,UberRide,Houston
TX_007995,CH_0024,2026-01-03 00:40:51,112.28,Digital Services,M_7665,GooglePlay,San Diego
TX_006334,CH_0929,2026-01-03 00:48:39,224.62,Grocery,M_1888,WholeFoodsCo,Los Angeles
TX_004650,CH_0689,2026-01-03 01:10:41,218.21,Grocery,M_3462,SuperSaver,New York
TX_018654,CH_0273,2026-01-03 01:10:54,136.17,Grocery,M_8505,FreshMart,Philadelphia
TX_008828,CH_0676,2026-01-03 01:26:12,281.24,Retail,M_3476,MacyShop,Los Angeles
TX_002867,CH_0021,2026-01-03 01:26:14,208.75,Retail,M_6055,TargetRun,San Jose
TX_015354,CH_0060,2026-01-03 01:27:41,89.44,Retail,M_0439,WalmartDirect,Houston
TX_010285,CH_0087,2026-01-03 01:35:09,213.57,Gas/Travel,M_6552,ShellGas,Dallas
TX_000668,CH_0982,2026-01-03 01:36:58,177.45,Retail,M_6055,TargetRun,New York
TX_005576,CH_0720,2026-01-03 01:41:39,98.35,Entertainment,M_4235,TicketMaster,Houston
TX_004395,CH_0476,2026-01-03 01:49:22,61.02,Digital Services,M_5656,AppleStore,San Antonio
TX_009277,CH_0147,2026-01-03 02:19:06,117.68,Gas/Travel,M_9191,ChevronStation,Dallas
TX_014724,CH_0136,2026-01-03 02:36:57,69.38,Digital Services,M_5656,AppleStore,Phoenix
TX_016066,CH_0782,2026-01-03 02:38:51,164.48,Retail,M_0439,WalmartDirect,New York
TX_018971,CH_0804,2026-01-03 02:55:12,60.77,Grocery,M_1888,WholeFoodsCo,San Antonio
TX_015190,CH_0480,2026-01-03 03:01:50,67.41,Entertainment,M_4235,TicketMaster,San Jose
TX_009569,CH_0506,2026-01-03 03:03:33,128.42,Digital Services,M_7665,GooglePlay,San Jose
TX_019339,CH_0426,2026-01-03 03:14:59,234.38,Retail,M_0439,WalmartDirect,Phoenix
TX_018620,CH_0260,2026-01-03 03:21:40,230.63,Grocery,M_8505,FreshMart,Chicago
TX_005299,CH_0875,2026-01-03 03:28:35,155.58,Gas/Travel,M_0100,UberRide,San Diego
TX_017065,CH_0838,2026-01-03 03:36:08,116.91,Retail,M_6055,TargetRun,San Diego
TX_014498,CH_0629,2026-01-03 03:36:58,262.78,Gas/Travel,M_0100,UberRide,San Jose
TX_007697,CH_0219,2026-01-03 03:58:08,50.74,Retail,M_0439,WalmartDirect,San Jose
TX_004079,CH_0292,2026-01-03 04:06:07,288.69,Digital Services,M_5656,AppleStore,San Jose
TX_004436,CH_0395,2026-01-03 04:30:50,97.87,Grocery,M_3462,SuperSaver,San Antonio
TX_004057,CH_0248,2026-01-03 04:32:56,5.58,Entertainment,M_8473,SpotifyMusic,Philadelphia
TX_006862,CH_0293,2026-01-03 04:41:12,85.96,Grocery,M_3462,SuperSaver,San Diego
TX_017742,CH_0064,2026-01-03 04:49:13,86.11,Grocery,M_3462,SuperSaver,Los Angeles
TX_004590,CH_0133,2026-01-03 04:55:53,224.43,Digital Services,M_5255,AmazonCloud,New York
TX_015748,CH_0629,2026-01-03 05:09:09,239.86,Entertainment,M_4235,TicketMaster,Los Angeles
TX_014209,CH_0766,2026-01-03 05:09:26,207.29,Grocery,M_9638,DailyGrocer,Philadelphia
TX_015057,CH_0298,2026-01-03 05:19:59,137.79,Retail,M_0750,NordstromStyle,Dallas
TX_002264,CH_0717,2026-01-03 05:38:44,118.95,Retail,M_6055,TargetRun,Chicago
TX_009436,CH_0859,2026-01-03 05:43:24,92.01,Retail,M_6055,TargetRun,Houston
TX_011813,CH_0431,2026-01-03 05:46:06,173.87,Entertainment,M_1632,AMCTheaters,Dallas
TX_005745,CH_0224,2026-01-03 06:00:48,264.13,Entertainment,M_4235,TicketMaster,San Diego
TX_011589,CH_0361,2026-01-03 06:01:53,245.3,Retail,M_0439,WalmartDirect,San Antonio
TX_006775,CH_0625,2026-01-03 06:03:35,140.53,Grocery,M_8505,FreshMart,Phoenix
TX_004350,CH_0043,2026-01-03 06:06:03,99.97,Digital Services,M_5255,AmazonCloud,Phoenix
TX_008830,CH_0605,2026-01-03 06:08:10,134.01,Digital Services,M_5656,AppleStore,San Antonio
TX_014708,CH_0524,2026-01-03 06:14:55,138.12,Grocery,M_3462,SuperSaver,New York
TX_011605,CH_0774,2026-01-03 06:17:00,186.5,Entertainment,M_8473,SpotifyMusic,Chicago
TX_017792,CH_0692,2026-01-03 06:30:07,187.11,Grocery,M_3462,SuperSaver,San Diego
TX_017598,CH_0646,2026-01-03 06:39:31,49.59,Digital Services,M_7752,SteamGames,Philadelphia
TX_005087,CH_0914,2026-01-03 06:40:09,291.74,Retail,M_0750,NordstromStyle,Phoenix
TX_000709,CH_0182,2026-01-03 06:46:52,286.12,Digital Services,M_5656,AppleStore,Los Angeles
TX_012905,CH_0681,2026-01-03 07:07:02,142.47,Grocery,M_3462,SuperSaver,Chicago
TX_006789,CH_0246,2026-01-03 07:07:08,88.58,Grocery,M_9638,DailyGrocer,Dallas
TX_017107,CH_0936,2026-01-03 07:10:45,216.5,Gas/Travel,M_9191,ChevronStation,Houston
TX_000375,CH_0649,2026-01-03 07:13:31,148.76,Digital Services,M_5656,AppleStore,Los Angeles
TX_001949,CH_0723,2026-01-03 07:44:49,134.13,Digital Services,M_5656,AppleStore,Dallas
TX_005209,CH_0453,2026-01-03 08:06:43,207.72,Digital Services,M_7752,SteamGames,San Diego
TX_006644,CH_0597,2026-01-03 08:17:31,37.12,Retail,M_3476,MacyShop,San Diego
TX_010452,CH_0984,2026-01-03 08:21:40,218.64,Digital Services,M_7752,SteamGames,San Antonio
TX_001605,CH_0016,2026-01-03 08:42:17,19.99,Retail,M_3476,MacyShop,Phoenix
TX_015155,CH_0830,2026-01-03 08:43:32,33.1,Digital Services,M_7752,SteamGames,Houston
TX_012872,CH_0899,2026-01-03 08:53:07,35.99,Entertainment,M_9172,NetflixInc,San Antonio
TX_002412,CH_0095,2026-01-03 08:54:52,94.08,Digital Services,M_5255,AmazonCloud,Los Angeles
TX_009481,CH_0898,2026-01-03 09:07:44,151.97,Grocery,M_3462,SuperSaver,New York
TX_013353,CH_0230,2026-01-03 09:10:35,151.48,Digital Services,M_5656,AppleStore,Phoenix
TX_006343,CH_0694,2026-01-03 09:15:52,233.43,Retail,M_0439,WalmartDirect,Houston
TX_002540,CH_0780,2026-01-03 09:17:26,288.58,Retail,M_3476,MacyShop,Philadelphia
TX_008545,CH_0218,2026-01-03 09:17:56,138.03,Digital Services,M_7665,GooglePlay,San Diego
TX_004648,CH_0158,2026-01-03 09:21:46,200.36,Digital Services,M_5255,AmazonCloud,San Jose
TX_009578,CH_0220,2026-01-03 09:25:42,119.45,Digital Services,M_5255,AmazonCloud,Houston
TX_006456,CH_0423,2026-01-03 09:39:06,120.73,Entertainment,M_1632,AMCTheaters,Houston
TX_006925,CH_0346,2026-01-03 09:40:48,61.96,Digital Services,M_5656,AppleStore,Dallas
TX_003833,CH_0378,2026-01-03 09:43:26,90.8,Grocery,M_1888,WholeFoodsCo,San Jose
TX_006013,CH_0753,2026-01-03 09:52:21,71.58,Digital Services,M_5255,AmazonCloud,Los Angeles
TX_018949,CH_0749,2026-01-03 09:57:48,188.95,Retail,M_6055,TargetRun,Houston
TX_006698,CH_0396,2026-01-03 10:11:21,72.94,Gas/Travel,M_0100,UberRide,San Diego
TX_007204,CH_0623,2026-01-03 10:27:48,81.39,Grocery,M_1888,WholeFoodsCo,Dallas
TX_010332,CH_0583,2026-01-03 10:39:07,39.73,Retail,M_0750,NordstromStyle,Philadelphia
TX_002956,CH_0156,2026-01-03 10:53:46,250.34,Gas/Travel,M_9191,ChevronStation,Dallas
TX_001240,CH_0197,2026-01-03 10:59:13,150.28,Digital Services,M_7665,GooglePlay,San Diego
TX_009592,CH_0993,2026-01-03 11:00:10,255.91,Entertainment,M_8473,SpotifyMusic,Chicago
TX_009499,CH_0045,2026-01-03 11:04:54,95.23,Digital Services,M_5656,AppleStore,Phoenix
TX_018332,CH_0987,2026-01-03 11:08:54,50.63,Retail,M_6055,TargetRun,San Jose
TX_004703,CH_0370,2026-01-03 11:30:48,299.35,Grocery,M_8505,FreshMart,Philadelphia
TX_014846,CH_0952,2026-01-03 11:35:21,183.09,Digital Services,M_5255,AmazonCloud,San Antonio
TX_018104,CH_0674,2026-01-03 11:37:09,177.37,Grocery,M_3462,SuperSaver,Chicago
TX_005235,CH_0508,2026-01-03 11:44:42,149.54,Entertainment,M_9172,NetflixInc,Chicago
TX_019097,CH_0878,2026-01-03 12:01:25,161.75,Entertainment,M_9172,NetflixInc,Phoenix
TX_004027,CH_0320,2026-01-03 12:48:35,8.01,Retail,M_3476,MacyShop,San Jose
TX_015781,CH_0679,2026-01-03 12:51:57,214.97,Gas/Travel,M_0100,UberRide,Phoenix
TX_011157,CH_0623,2026-01-03 13:06:29,99.73,Digital Services,M_7665,GooglePlay,Los Angeles
TX_005684,CH_0531,2026-01-03 13:15:49,181.06,Digital Services,M_7665,GooglePlay,San Jose
TX_018977,CH_0524,2026-01-03 13:24:51,200.69,Grocery,M_9638,DailyGrocer,New York
TX_003146,CH_0488,2026-01-03 13:42:56,22.22,Grocery,M_1888,WholeFoodsCo,Chicago
TX_007950,CH_0286,2026-01-03 13:43:36,237.36,Retail,M_0750,NordstromStyle,San Antonio
TX_015890,CH_0146,2026-01-03 13:47:55,128.88,Grocery,M_8505,FreshMart,San Jose
TX_005620,CH_0603,2026-01-03 13:48:41,214.47,Retail,M_6055,TargetRun,San Jose
TX_018906,CH_0600,2026-01-03 14:15:33,192.89,Retail,M_3476,MacyShop,San Diego
TX_002126,CH_0622,2026-01-03 14:16:12,135.98,Retail,M_0439,WalmartDirect,San Diego
TX_017352,CH_0512,2026-01-03 14:16:30,221.24,Grocery,M_3462,SuperSaver,San Diego
TX_008780,CH_0577,2026-01-03 14:16:36,198.04,Gas/Travel,M_6552,ShellGas,Chicago
TX_018799,CH_0501,2026-01-03 14:23:40,155.19,Digital Services,M_7665,GooglePlay,San Antonio
TX_019406,CH_0679,2026-01-03 14:24:00,46.34,Grocery,M_1888,WholeFoodsCo,New York
TX_015140,CH_0639,2026-01-03 14:34:36,75.08,Gas/Travel,M_8105,DeltaAir,San Antonio
TX_018016,CH_0102,2026-01-03 14:43:08,279.24,Entertainment,M_8473,SpotifyMusic,Philadelphia
TX_013823,CH_0684,2026-01-03 14:48:09,153.06,Gas/Travel,M_0100,UberRide,Los Angeles
TX_011995,CH_0584,2026-01-03 14:55:54,33.61,Digital Services,M_7752,SteamGames,San Diego
TX_011043,CH_0238,2026-01-03 15:11:38,196.35,Digital Services,M_5255,AmazonCloud,Houston
TX_006365,CH_0312,2026-01-03 15:24:02,132.73,Digital Services,M_5255,AmazonCloud,Phoenix
TX_003171,CH_0277,2026-01-03 15:44:26,64.03,Gas/Travel,M_0100,UberRide,San Jose
TX_012991,CH_0302,2026-01-03 16:18:57,59.79,Retail,M_3476,MacyShop,San Diego
TX_014606,CH_0073,2026-01-03 16:25:35,212.64,Entertainment,M_4235,TicketMaster,Chicago
TX_012878,CH_0673,2026-01-03 16:39:12,92.35,Entertainment,M_8473,SpotifyMusic,San Jose
TX_019901,CH_0295,2026-01-03 16:57:30,124.7,Gas/Travel,M_0100,UberRide,San Diego
TX_015664,CH_0164,2026-01-03 17:00:27,279.25,Grocery,M_3462,SuperSaver,New York
TX_007854,CH_0063,2026-01-03 17:13:40,228.09,Gas/Travel,M_9191,ChevronStation,Phoenix
TX_003852,CH_0328,2026-01-03 17:40:21,5.79,Grocery,M_3462,SuperSaver,San Jose
TX_012814,CH_0408,2026-01-03 17:42:11,80.3,Digital Services,M_7752,SteamGames,Dallas
TX_004755,CH_0071,2026-01-03 18:03:30,82.49,Entertainment,M_8473,SpotifyMusic,Los Angeles
TX_009921,CH_0627,2026-01-03 18:18:56,169.96,Entertainment,M_4235,TicketMaster,Phoenix
TX_018800,CH_0285,2026-01-03 18:34:35,213.83,Digital Services,M_5656,AppleStore,San Diego
TX_012822,CH_0412,2026-01-03 18:39:03,161.66,Gas/Travel,M_8105,DeltaAir,San Diego
TX_019403,CH_0513,2026-01-03 18:52:50,200.88,Grocery,M_8505,FreshMart,San Jose
TX_018951,CH_0185,2026-01-03 19:04:54,299.92,Retail,M_0439,WalmartDirect,San Jose
TX_000918,CH_0463,2026-01-03 19:08:35,77.27,Digital Services,M_7665,GooglePlay,San Antonio
TX_010214,CH_0060,2026-01-03 19:10:22,200.36,Grocery,M_9638,DailyGrocer,San Antonio
TX_014877,CH_0513,2026-01-03 19:23:36,204.27,Grocery,M_1888,WholeFoodsCo,San Diego
TX_002703,CH_0443,2026-01-03 19:24:45,9.79,Digital Services,M_5255,AmazonCloud,San Jose
TX_007796,CH_0546,2026-01-03 19:24:53,132.51,Retail,M_3476,MacyShop,Dallas
TX_004637,CH_0065,2026-01-03 19:32:00,273.36,Digital Services,M_7752,SteamGames,San Antonio
TX_013885,CH_0425,2026-01-03 19:40:19,157.84,Gas/Travel,M_6552,ShellGas,Phoenix
TX_015277,CH_0634,2026-01-03 19:45:29,168.12,Grocery,M_9638,DailyGrocer,Phoenix
TX_005715,CH_0059,2026-01-03 19:52:56,121.38,Grocery,M_9638,DailyGrocer,New York
TX_007768,CH_0340,2026-01-03 19:58:17,6.38,Retail,M_3476,MacyShop,San Antonio
TX_008818,CH_0404,2026-01-03 20:07:09,162.37,Gas/Travel,M_6552,ShellGas,Houston
TX_019469,CH_0787,2026-01-03 20:24:51,97.95,Retail,M_3476,MacyShop,Dallas
TX_014460,CH_0639,2026-01-03 20:25:06,290.58,Grocery,M_9638,DailyGrocer,Phoenix
TX_018221,CH_0471,2026-01-03 20:33:50,80.0,Retail,M_3476,MacyShop,Philadelphia
TX_012220,CH_0738,2026-01-03 20:39:56,23.47,Grocery,M_9638,DailyGrocer,San Antonio
TX_014681,CH_0405,2026-01-03 21:00:06,180.16,Gas/Travel,M_0100,UberRide,Phoenix
TX_012996,CH_0442,2026-01-03 21:08:32,243.71,Entertainment,M_4235,TicketMaster,San Jose
TX_016089,CH_0726,2026-01-03 21:19:36,241.52,Grocery,M_3462,SuperSaver,Philadelphia
TX_005639,CH_0774,2026-01-03 21:29:17,130.55,Entertainment,M_9172,NetflixInc,Los Angeles
TX_005936,CH_0808,2026-01-03 22:07:17,162.27,Grocery,M_8505,FreshMart,Chicago
TX_015421,CH_0612,2026-01-03 22:28:29,255.23,Retail,M_3476,MacyShop,San Diego
TX_018492,CH_0853,2026-01-03 22:33:29,93.28,Gas/Travel,M_9191,ChevronStation,Chicago
TX_002858,CH_0264,2026-01-03 22:51:50,139.37,Gas/Travel,M_0100,UberRide,Philadelphia
TX_007758,CH_0644,2026-01-03 22:55:34,210.27,Grocery,M_3462,SuperSaver,Philadelphia
TX_014249,CH_0755,2026-01-03 22:58:24,98.78,Digital Services,M_5656,AppleStore,Philadelphia
TX_004974,CH_0032,2026-01-03 23:09:21,196.28,Entertainment,M_9172,NetflixInc,Phoenix
TX_018802,CH_0637,2026-01-03 23:25:30,45.31,Entertainment,M_4235,TicketMaster,San Jose
TX_016160,CH_0402,2026-01-03 23:33:52,289.61,Grocery,M_9638,DailyGrocer,Chicago
TX_002217,CH_0112,2026-01-03 23:38:27,291.82,Digital Services,M_7752,SteamGames,New York
TX_010154,CH_0269,2026-01-03 23:50:15,271.35,Entertainment,M_1632,AMCTheaters,San Diego
TX_004016,CH_0888,2026-01-03 23:51:46,133.37,Digital Services,M_5656,AppleStore,San Jose
TX_013500,CH_0945,2026-01-04 00:19:11,149.74,Grocery,M_1888,WholeFoodsCo,Dallas
TX_002328,CH_0905,2026-01-04 00:33:44,118.34,Entertainment,M_9172,NetflixInc,San Antonio
TX_007139,CH_0624,2026-01-04 00:41:00,93.27,Entertainment,M_1632,AMCTheaters,San Jose
TX_000671,CH_0708,2026-01-04 00:42:54,83.99,Entertainment,M_1632,AMCTheaters,Phoenix
TX_013436,CH_0168,2026-01-04 00:48:03,29.65,Gas/Travel,M_0100,UberRide,San Diego
TX_001257,CH_0437,2026-01-04 01:02:52,93.4,Grocery,M_8505,FreshMart,New York
TX_015608,CH_0522,2026-01-04 01:10:10,180.46,Retail,M_0439,WalmartDirect,Phoenix
TX_DUP_023555,CH_0201,2026-01-04 01:11:48,54.25,Entertainment,M_1111,NetflixInc,New York
TX_000171,CH_0342,2026-01-04 01:12:54,280.43,Digital Services,M_5656,AppleStore,New York
TX_DUP_023556,CH_0201,2026-01-04 01:13:48,54.25,Entertainment,M_1111,NetflixInc,New York
TX_007481,CH_0872,2026-01-04 01:42:27,249.66,Entertainment,M_4235,TicketMaster,Philadelphia
TX_011642,CH_0699,2026-01-04 02:03:14,265.05,Gas/Travel,M_0100,UberRide,New York
TX_017618,CH_0451,2026-01-04 02:18:27,233.11,Grocery,M_3462,SuperSaver,Philadelphia
TX_DUP_023365,CH_0237,2026-01-04 02:19:09,25.7,Entertainment,M_1111,NetflixInc,Chicago
TX_DUP_023366,CH_0237,2026-01-04 02:21:09,25.7,Entertainment,M_1111,NetflixInc,Chicago
TX_016739,CH_0766,2026-01-04 02:25:34,85.89,Gas/Travel,M_8105,DeltaAir,Chicago
TX_010372,CH_0631,2026-01-04 02:27:28,187.48,Gas/Travel,M_8105,DeltaAir,Phoenix
TX_007704,CH_0790,2026-01-04 02:36:15,133.45,Retail,M_0750,NordstromStyle,San Diego
TX_008615,CH_0031,2026-01-04 02:39:57,225.49,Entertainment,M_9172,NetflixInc,Philadelphia
TX_007896,CH_0705,2026-01-04 02:40:37,173.33,Retail,M_0750,NordstromStyle,Houston
TX_LMT_026067,CH_0372,2026-01-04 02:47:51,422.48,Gas/Travel,M_8888,DeltaAir,Philadelphia
TX_013945,CH_0966,2026-01-04 02:50:29,36.94,Gas/Travel,M_9191,ChevronStation,Los Angeles
TX_009163,CH_0872,2026-01-04 02:51:06,280.75,Retail,M_0750,NordstromStyle,Los Angeles
TX_004235,CH_0546,2026-01-04 02:53:42,178.12,Retail,M_0750,NordstromStyle,San Jose
TX_013590,CH_0827,2026-01-04 03:20:06,101.83,Grocery,M_3462,SuperSaver,San Diego
TX_000492,CH_0182,2026-01-04 03:30:09,263.14,Entertainment,M_9172,NetflixInc,Philadelphia
TX_004586,CH_0964,2026-01-04 03:43:36,197.42,Gas/Travel,M_0100,UberRide,San Antonio
TX_002885,CH_0362,2026-01-04 03:46:56,148.6,Grocery,M_9638,DailyGrocer,San Antonio
TX_007340,CH_0625,2026-01-04 04:06:42,58.93,Grocery,M_3462,SuperSaver,San Antonio
TX_003612,CH_0319,2026-01-04 04:08:20,199.96,Gas/Travel,M_9191,ChevronStation,Los Angeles
TX_008379,CH_0162,2026-01-04 04:15:49,243.61,Digital Services,M_5656,AppleStore,Houston
TX_007795,CH_0593,2026-01-04 04:18:32,146.46,Entertainment,M_8473,SpotifyMusic,Dallas
TX_014624,CH_0934,2026-01-04 04:31:12,13.23,Entertainment,M_8473,SpotifyMusic,Los Angeles
TX_005491,CH_0572,2026-01-04 04:46:23,157.01,Gas/Travel,M_0100,UberRide,Houston
TX_009026,CH_0540,2026-01-04 04:53:12,98.36,Retail,M_0750,NordstromStyle,Los Angeles
TX_001688,CH_0674,2026-01-04 04:58:22,247.96,Entertainment,M_8473,SpotifyMusic,New York
TX_017896,CH_0154,2026-01-04 05:02:27,230.46,Entertainment,M_8473,SpotifyMusic,Chicago
TX_006617,CH_0764,2026-01-04 05:20:10,182.0,Digital Services,M_7665,GooglePlay,Philadelphia
TX_002048,CH_0863,2026-01-04 05:39:46,48.66,Digital Services,M_7665,GooglePlay,San Jose
TX_001582,CH_0959,2026-01-04 05:46:17,75.92,Entertainment,M_1632,AMCTheaters,San Antonio
TX_010259,CH_0775,2026-01-04 05:54:59,275.23,Entertainment,M_9172,NetflixInc,San Jose
TX_008750,CH_0614,2026-01-04 05:57:48,99.85,Grocery,M_3462,SuperSaver,San Jose
TX_016790,CH_0927,2026-01-04 06:00:47,130.01,Gas/Travel,M_8105,DeltaAir,San Antonio
TX_005813,CH_0548,2026-01-04 06:29:37,160.39,Retail,M_3476,MacyShop,Los Angeles
TX_006313,CH_0532,2026-01-04 06:32:15,125.05,Gas/Travel,M_0100,UberRide,Philadelphia
TX_019234,CH_0872,2026-01-04 07:09:05,295.17,Grocery,M_1888,WholeFoodsCo,Dallas
TX_015286,CH_0621,2026-01-04 07:16:26,89.23,Retail,M_0750,NordstromStyle,San Jose
TX_006198,CH_0523,2026-01-04 07:54:31,94.94,Grocery,M_9638,DailyGrocer,San Antonio
TX_DUP_023410,CH_0630,2026-01-04 08:05:04,25.38,Entertainment,M_1111,NetflixInc,Chicago
TX_DUP_023411,CH_0630,2026-01-04 08:07:04,25.38,Entertainment,M_1111,NetflixInc,Chicago
TX_015350,CH_0293,2026-01-04 08:15:43,119.73,Retail,M_0750,NordstromStyle,San Jose
TX_005181,CH_0243,2026-01-04 08:28:29,247.93,Gas/Travel,M_9191,ChevronStation,San Jose
TX_005493,CH_0354,2026-01-04 08:33:40,50.63,Digital Services,M_7665,GooglePlay,San Antonio
TX_019329,CH_0662,2026-01-04 08:37:57,182.11,Gas/Travel,M_8105,DeltaAir,Philadelphia
TX_005274,CH_0688,2026-01-04 08:47:08,283.74,Retail,M_0750,NordstromStyle,Philadelphia
TX_016702,CH_0068,2026-01-04 08:50:25,113.63,Retail,M_6055,TargetRun,San Diego
TX_012714,CH_0963,2026-01-04 08:57:13,13.19,Entertainment,M_4235,TicketMaster,New York
TX_010703,CH_0560,2026-01-04 09:00:38,160.83,Grocery,M_8505,FreshMart,San Antonio
TX_016878,CH_0585,2026-01-04 09:06:50,266.9,Retail,M_6055,TargetRun,Chicago
TX_011367,CH_0446,2026-01-04 09:45:35,105.71,Retail,M_6055,TargetRun,Philadelphia
TX_019810,CH_0601,2026-01-04 09:46:19,168.66,Gas/Travel,M_0100,UberRide,Chicago
TX_019257,CH_0269,2026-01-04 09:53:17,298.59,Digital Services,M_5255,AmazonCloud,Chicago
TX_005810,CH_0605,2026-01-04 09:55:28,244.95,Grocery,M_3462,SuperSaver,Houston
TX_019454,CH_0082,2026-01-04 09:57:39,226.85,Grocery,M_3462,SuperSaver,Chicago
TX_000349,CH_0380,2026-01-04 10:05:02,142.4,Retail,M_0439,WalmartDirect,Philadelphia
TX_019415,CH_0063,2026-01-04 10:12:35,26.87,Grocery,M_9638,DailyGrocer,Dallas
TX_012323,CH_0071,2026-01-04 10:15:36,297.33,Entertainment,M_8473,SpotifyMusic,Philadelphia
TX_DUP_023085,CH_0500,2026-01-04 10:16:38,53.37,Entertainment,M_1111,NetflixInc,San Antonio
TX_007251,CH_0025,2026-01-04 10:18:11,55.4,Grocery,M_1888,WholeFoodsCo,Phoenix
TX_DUP_023086,CH_0500,2026-01-04 10:18:38,53.37,Entertainment,M_1111,NetflixInc,San Antonio
TX_DUP_023380,CH_0709,2026-01-04 10:26:59,51.01,Entertainment,M_1111,NetflixInc,San Diego
TX_DUP_023381,CH_0709,2026-01-04 10:28:59,51.01,Entertainment,M_1111,NetflixInc,San Diego
TX_004280,CH_0582,2026-01-04 10:37:42,99.47,Grocery,M_8505,FreshMart,Dallas
TX_018132,CH_0893,2026-01-04 10:39:10,221.34,Grocery,M_3462,SuperSaver,New York
TX_001225,CH_0401,2026-01-04 10:41:53,166.45,Digital Services,M_7665,GooglePlay,San Antonio
TX_008471,CH_0694,2026-01-04 10:49:29,126.38,Retail,M_0750,NordstromStyle,San Diego
TX_018035,CH_0627,2026-01-04 10:53:59,88.04,Entertainment,M_9172,NetflixInc,San Jose
TX_011774,CH_0981,2026-01-04 11:03:16,99.64,Entertainment,M_9172,NetflixInc,New York
TX_015946,CH_0144,2026-01-04 11:32:09,201.48,Digital Services,M_7752,SteamGames,Los Angeles
TX_001069,CH_0983,2026-01-04 11:45:47,58.43,Retail,M_3476,MacyShop,San Jose
TX_018382,CH_0039,2026-01-04 11:50:49,72.53,Grocery,M_9638,DailyGrocer,Dallas
TX_019050,CH_0850,2026-01-04 11:59:40,42.55,Entertainment,M_8473,SpotifyMusic,Phoenix
TX_019363,CH_0292,2026-01-04 11:59:59,32.39,Retail,M_0439,WalmartDirect,Houston
TX_017216,CH_0035,2026-01-04 12:01:57,85.88,Grocery,M_8505,FreshMart,New York
TX_011375,CH_0067,2026-01-04 12:03:19,118.06,Gas/Travel,M_8105,DeltaAir,Philadelphia
TX_001853,CH_0547,2026-01-04 12:09:05,63.51,Entertainment,M_8473,SpotifyMusic,Phoenix
TX_009972,CH_0181,2026-01-04 12:15:16,234.65,Gas/Travel,M_9191,ChevronStation,Los Angeles
TX_013915,CH_0418,2026-01-04 12:20:32,296.51,Retail,M_0750,NordstromStyle,Los Angeles
TX_004981,CH_0547,2026-01-04 12:24:40,178.55,Retail,M_6055,TargetRun,San Jose
TX_017436,CH_0998,2026-01-04 12:37:49,21.93,Gas/Travel,M_6552,ShellGas,New York
TX_013231,CH_0872,2026-01-04 12:41:19,231.02,Digital Services,M_7665,GooglePlay,San Diego
TX_009403,CH_0091,2026-01-04 12:49:32,230.2,Digital Services,M_7752,SteamGames,Philadelphia
TX_001877,CH_0270,2026-01-04 13:00:33,187.68,Retail,M_0439,WalmartDirect,Chicago
TX_009517,CH_0414,2026-01-04 13:03:38,47.01,Grocery,M_1888,WholeFoodsCo,Los Angeles
TX_003883,CH_0873,2026-01-04 13:09:11,63.16,Digital Services,M_7665,GooglePlay,Philadelphia
TX_016427,CH_0512,2026-01-04 13:14:45,189.86,Gas/Travel,M_0100,UberRide,Los Angeles
TX_008524,CH_0462,2026-01-04 13:29:27,48.25,Grocery,M_3462,SuperSaver,San Diego
TX_005217,CH_0397,2026-01-04 13:29:35,215.21,Entertainment,M_8473,SpotifyMusic,Phoenix
TX_017900,CH_0272,2026-01-04 13:31:19,268.82,Gas/Travel,M_0100,UberRide,San Antonio
TX_004774,CH_0504,2026-01-04 13:37:56,232.68,Retail,M_3476,MacyShop,New York
TX_001856,CH_0428,2026-01-04 13:41:34,249.84,Gas/Travel,M_9191,ChevronStation,San Diego
TX_012233,CH_0925,2026-01-04 13:45:05,19.2,Grocery,M_3462,SuperSaver,Chicago
TX_006514,CH_0663,2026-01-04 13:47:25,106.38,Entertainment,M_1632,AMCTheaters,San Jose
TX_017594,CH_0324,2026-01-04 14:00:02,273.32,Entertainment,M_9172,NetflixInc,Houston
TX_003464,CH_0792,2026-01-04 14:08:31,178.91,Grocery,M_3462,SuperSaver,San Jose
TX_011002,CH_0996,2026-01-04 14:17:33,84.71,Grocery,M_9638,DailyGrocer,Houston
TX_013270,CH_0466,2026-01-04 14:24:15,50.22,Entertainment,M_4235,TicketMaster,Chicago
TX_010513,CH_0947,2026-01-04 14:32:03,235.83,Grocery,M_8505,FreshMart,San Diego
TX_011477,CH_0001,2026-01-04 14:33:41,197.1,Gas/Travel,M_0100,UberRide,Chicago
